Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
35892,443,6,392621,12,10,3769,938,1338,0,3140833333,5111883585,592,0,4,181768962,1198866082,5603368134,186962381,3445104519,151243,3,392621,3569281818,6068516931,209124,3,326934,36326,5158942175,151243,10,0,0,0,0,392,328,3056382618,2546985515,0,1338,2046521739,3977365058,1581943281,0,0,0,1,0,0,0,0,0,2139545455,3140833333,4,0,0,0,0,0,0,12,3769,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
53106,443,6,392992,12,10,4222,933,1338,0,3518333333,5383827353,587,0,4,1802467753,1311731537,5598078332,1871390476,3611393628,158235,2,392992,3572654545,6473552046,222379,2,327713,3641255556,5371501667,158235,10,0,0,0,0,392,328,3053497272,254458106,0,1338,2241304348,4209249884,1771778458,0,0,0,1,0,0,0,0,0,2343181818,3518333333,4,0,0,0,0,0,0,12,4222,10,933,65535,404,7,32,0,0,0,0,0,0,0,0,benign
41956,443,6,393121,12,10,3851,938,1338,0,3209166667,5137557712,592,0,4,181768962,1218199994,5596241361,1872004762,3572360135,156452,2,393121,3573827273,6273856308,215628,2,326178,36242,5334297669,156452,10,0,0,0,0,392,328,3052495288,2543746073,0,1338,2082173913,4004222722,160337996,0,0,0,1,0,0,0,0,0,2176818182,3209166667,4,0,0,0,0,0,0,12,3851,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
40015,443,6,234499,7,6,1146,618,578,0,1637142857,2634253305,460,0,103,1859623618,7522420138,5543733662,1954158333,2014975246,67916,990,234499,3908316667,3315872086,83624,2113,166380,33276,3081974035,82991,990,0,0,0,0,232,200,2985087356,2558646306,0,578,126,218081495,4755953846,0,0,0,1,0,0,0,0,0,1356923077,1637142857,103,0,0,0,0,0,0,7,1146,6,618,65535,350,3,32,0,0,0,0,0,0,0,0,benign
57966,443,6,415309,12,11,861,5603,554,0,71.75,163422556,1012,0,5093636364,4874887225,1556431476,5538045166,1887768182,353796616,100796,2,314500,2859090909,4126140693,92622,2,330278,33027.8,5300796696,132210,13,0,0,0,0,392,360,2889414869,2648630297,0,1012,2693333333,4088690304,1671738841,0,0,0,1,0,0,0,0,0,2810434783,71.75,5093636364,0,0,0,0,0,0,12,861,11,5603,65535,98,3,32,0,0,0,0,0,0,0,0,benign
44811,443,6,398243,12,10,3985,934,1338,0,3320833333,5202472242,588,0,4,1805511316,1235175508,5524265335,1896395238,2949114284,120375,2,398243,3620390909,6244345038,215126,2,299024,3322488889,4384294198,120375,9,0,0,0,0,392,328,3013235638,2511029698,0,1338,2138695652,4061560721,1649627549,0,0,0,1,0,0,0,0,0,2235909091,3320833333,4,0,0,0,0,0,0,12,3985,10,934,65535,404,7,32,0,0,0,0,0,0,0,0,benign
51263,80,6,3626,2,0,0,0,0,0,0,0,0,0,0,0,0,5515719801,3626,0,3626,3626,3626,3626,0,3626,3626,0,0,0,0,0,0,0,0,0,64,0,5515719801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,benign
33926,443,6,399120,12,10,4262,935,1338,0,3551666667,5422357477,589,0,4,1808555286,1302114652,5512126679,1900571429,3454680841,152241,2,399120,3628363636,5869156478,201626,2,334273,3714144444,5253772424,152241,10,0,0,0,0,392,328,3006614552,2505512127,0,1338,2259565217,4240197764,1797927708,0,0,0,1,0,0,0,0,0,2362272727,3551666667,4,0,0,0,0,0,0,12,4262,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
56799,443,6,8353002,24,22,1979,16086,1338,0,8245833333,2737147006,1338,0,7311818182,6299134964,216269552,5507002153,1856222667,1158257305,7779393,1,8353002,363174,1626374343,7819500,1,533144,2538780952,521082223,218111,2,0,0,0,0,776,712,2873218515,2633783639,0,1338,3843617021,5717487828,3268966707,0,0,0,1,0,0,0,0,0,3927173913,8245833333,7311818182,0,0,0,0,0,0,24,1979,22,16086,65535,383,7,32,573607,0,573607,573607,7779393,0,7779393,7779393,GeneralMalware
25179,53,17,363991,1,1,28,102,28,28,28,0,102,102,102,0,3571516878,5494641351,363991,0,363991,363991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2747320676,2747320676,28,102,5266666667,4272391992,1825333333,0,0,0,0,0,0,0,0,1,79,28,102,0,0,0,0,0,0,1,28,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
14028,53,17,364011,1,1,28,102,28,28,28,0,102,102,102,0,3571320647,5494339457,364011,0,364011,364011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2747169728,2747169728,28,102,5266666667,4272391992,1825333333,0,0,0,0,0,0,0,0,1,79,28,102,0,0,0,0,0,0,1,28,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
443,36775,6,36685,2,0,0,0,0,0,0,0,0,0,0,0,0,5451819545,36685,0,36685,36685,36685,36685,0,36685,36685,0,0,0,0,0,0,0,0,0,64,0,5451819545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
42810,443,6,404119,12,10,3819,935,1338,0,13,5126253505,589,0,4,1808555286,1176386163,5443941017,192437619,3062733775,129464,2,404119,3673809091,5957878625,200000,2,335908,3732311111,5060375279,129464,10,0,0,0,0,392,328,2969422373,2474518644,0,1338,2066956522,3991581408,1593272213,0,0,0,1,0,0,0,0,0,2160909091,13,4,0,0,0,0,0,0,12,3819,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
50957,443,6,368110,1,1,0,0,0,0,0,0,0,0,0,0,0,5433158567,368110,0,368110,368110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2716579283,2716579283,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,361,361,0,32,0,0,0,0,0,0,0,0,adware
54649,80,6,3880124,10,11,964,8758,964,0,4,3048435664,1012,0,7961818182,4072389515,2505590028,5412198167,194006.2,8290725315,3715376,2,3880124,4311248889,1232222651,3715376,2,119314,11931.4,2657240895,78048,2,0,0,0,0,328,360,2577237222,2834960945,0,1012,4419090909,5006877089,2506881818,0,0,0,1,0,0,0,0,1,462952381,4,7961818182,0,0,0,0,0,0,10,964,11,8758,65535,48,1,32,0,0,0,0,0,0,0,0,benign
53220,443,6,258876,7,7,1079,914,517,0,1541428571,2465396713,499,0,1305714286,1917775249,7698666543,5407994561,1991353846,3476544139,124341,3,258876,43146,5536031161,147126,3,239707,3995116667,4533734638,124341,130,0,0,0,0,232,232,2703997281,2703997281,0,517,1328666667,2080902506,4330155238,0,0,0,1,0,0,0,0,1,1423571429,1541428571,1305714286,0,0,0,0,0,0,7,1079,7,914,65535,243,3,32,0,0,0,0,0,0,0,0,benign
80,42193,6,37015,1,1,0,0,0,0,0,0,0,0,0,0,0,5403214913,37015,0,37015,37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2701607456,2701607456,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
45950,80,6,519369,13,15,952,11456,706,0,7323076923,2019150621,1024,0,7637333333,4489568014,238905287,5391157347,1923588889,393143555,130591,2,519369,43280.75,7165902065,227995,2,326998,23357,467843543,130591,2,0,0,0,0,280,304,250303734,2888120007,0,1024,427862069,4935744063,2436156946,0,0,0,1,0,0,0,0,1,4431428571,7323076923,7637333333,0,0,0,0,0,0,13,952,15,11456,65535,12708,2,20,0,0,0,0,0,0,0,0,benign
80,46061,6,37143,1,1,0,0,0,0,0,0,0,0,0,0,0,5384594675,37143,0,37143,37143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2692297337,2692297337,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
42326,443,6,408743,12,10,4242,938,1338,0,15,5402818288,592,0,4,181768962,126729999,5382355172,1946395238,369334552,165561,3,408743,3715845455,6542417989,227376,3,343123,3812477778,5478870013,165561,10,0,0,0,0,392,328,2935830094,2446525078,0,1338,2252173913,4226116804,1786006324,0,0,0,1,0,0,0,0,0,2354545455,15,4,0,0,0,0,0,0,12,4242,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
52411,443,6,408871,12,10,4088,935,1338,0,3406666667,5271155356,589,0,4,1808555286,1228504834,5380670187,1947004762,3874323056,172310,2,408871,3717009091,6613563425,227747,2,344942,3832688889,5805897208,172310,10,0,0,0,0,392,328,2934911011,2445759176,0,1338,2183913043,4119700716,1697193399,0,0,0,1,0,0,0,0,0,2283181818,3406666667,4,0,0,0,0,0,0,12,4088,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
54127,443,6,409123,12,10,4197,935,1338,0,349.75,5360868527,589,0,4,1808555286,1254390489,5377355954,1948204762,3819647614,168277,2,409123,37193,6228081182,213628,2,342650,3807222222,567676612,168277,10,0,0,0,0,392,328,2933103248,2444252706,0,1338,2231304348,4191916793,175721664,0,0,0,1,0,0,0,0,0,2332727273,349.75,4,0,0,0,0,0,0,12,4197,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
443,54986,6,3769,2,0,0,0,0,0,0,0,0,0,0,0,0,5306447334,3769,0,3769,3769,3769,3769,0,3769,3769,0,0,0,0,0,0,0,0,0,40,0,5306447334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,36023,6,379939,1,1,0,0,0,0,0,0,0,0,0,0,0,5264002906,379939,0,379939,379939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2632001453,2632001453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
39291,443,6,266503,8,6,1235,811,636,0,154375,2631387127,674,0,1351666667,269601496,7677211889,5253224166,2050023077,2637250311,73235,2,266503,3807185714,4324794623,110374,2,225599,45119.8,3078148842,78066,433,0,0,0,0,264,200,3001842381,2251381786,0,674,6,2491869063,6209411429,0,0,0,1,0,0,0,0,0,1461428571,154375,1351666667,0,0,0,0,0,0,8,1235,6,811,65535,66,4,32,0,0,0,0,0,0,0,0,benign
8001,35517,6,382106,1,1,0,0,0,0,0,0,0,0,0,0,0,5234149686,382106,0,382106,382106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2617074843,2617074843,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
59558,443,6,421995,12,10,4046,935,1338,0,3371666667,5241220943,589,0,4,1808555286,1180345739,5213331912,20095,4060485435,184118,2,421995,3836318182,7138355935,247500,2,357919,3976877778,5986789509,184118,10,0,0,0,0,392,328,2843635588,2369696323,0,1338,2165652174,4094902403,1676822569,0,0,0,1,0,0,0,0,0,2264090909,3371666667,4,0,0,0,0,0,0,12,4046,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
443,39291,6,576,3,0,31,0,31,0,1033333333,1789785834,0,0,0,0,5381944444,5208333333,288,1258650071,377,199,576,288,1258650071,377,199,0,0,0,0,0,0,0,0,0,96,0,5208333333,0,0,31,0,1,10,0,0,0,0,1,0,0,0,0,1033333333,1033333333,0,0,0,0,0,0,0,3,31,0,0,66,-1,1,32,0,0,0,0,0,0,0,0,benign
37861,443,6,423369,12,10,4104,938,1338,0,342,5283246247,592,0,4,181768962,1190923284,5196412586,2016042857,3871511489,171714,3,423369,3848809091,708517926,244501,3,346651,3851677778,5794698507,171714,11,0,0,0,0,392,328,2834406865,2362005721,0,1338,2192173913,4130823115,170636996,0,0,0,1,0,0,0,0,0,2291818182,342,4,0,0,0,0,0,0,12,4104,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
8001,46371,6,386805,1,1,0,0,0,0,0,0,0,0,0,0,0,5170563979,386805,0,386805,386805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,258528199,258528199,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,42326,6,5835,3,0,0,0,0,0,0,0,0,0,0,0,0,5141388175,122,4107583292,5822,13,5835,122,4107583292,5822,13,0,0,0,0,0,0,0,0,0,96,0,5141388175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
48293,443,6,429244,12,10,3991,934,1338,0,3325833333,5206032267,588,0,4,1805511316,1147366067,5125290045,2044019048,4268707865,192802,2,429244,3902218182,7353188895,253876,2,364566,4050733333,634816056,192802,9,0,0,0,0,392,328,2795612752,2329677293,0,1338,2141304348,4064634954,1652125731,0,0,0,1,0,0,0,0,0,2238636364,3325833333,4,0,0,0,0,0,0,12,3991,10,934,65535,404,7,32,0,0,0,0,0,0,0,0,benign
53635,443,6,432750,12,10,4339,938,1338,0,3615833333,5502593535,592,0,4,181768962,1219410745,5083766609,2060714286,4254295429,191141,2,432750,3934090909,7503145036,258376,2,363140,4034888889,635159818,191141,10,0,0,0,0,392,328,2772963605,2310803004,0,1338,2294347826,4303363194,1851893478,0,0,0,1,0,0,0,0,0,2398636364,3615833333,4,0,0,0,0,0,0,12,4339,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
58399,53,17,396,1,1,44,220,44,44,44,0,220,220,220,0,6666666667,5050505051,396,0,396,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2525252525,2525252525,44,220,1026666667,1016136474,1032533333,0,0,0,0,0,0,0,0,1,154,44,220,0,0,0,0,0,0,1,44,1,220,-1,-1,0,8,0,0,0,0,0,0,0,0,GeneralMalware
52064,443,6,8146672,20,21,1055,10924,403,0,52.75,9798972825,1338,0,5201904762,5490281977,1470416386,5032729929,203666.8,1237692798,7835365,1,8091251,4258553158,1807976259,7891631,1,8130109,406505.45,1752440839,7851256,8,0,0,0,0,648,680,2454990209,257773972,0,1338,2852142857,4561960178,2081148066,0,0,0,1,0,0,0,0,1,2921707317,52.75,5201904762,0,0,0,0,0,0,20,1055,21,10924,65535,252,10,32,222765,0,222765,222765,7835365,0,7835365,7835365,GeneralMalware
8001,34709,6,397852,1,1,0,0,0,0,0,0,0,0,0,0,0,5026994963,397852,0,397852,397852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2513497481,2513497481,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
33869,443,6,437996,12,10,4204,933,1338,0,3503333333,5367209082,587,0,4,1802467753,1172841761,5022876921,2085695238,4309996439,194912,2,437996,3981781818,7224419595,250126,2,373470,4149666667,6466938701,194912,10,0,0,0,0,392,328,2739751048,2283125873,0,1338,2233478261,4196142827,1760761462,0,0,0,1,0,0,0,0,0,10,3503333333,4,0,0,0,0,0,0,12,4204,10,933,65535,404,7,32,0,0,0,0,0,0,0,0,benign
54986,443,6,6983955,15,20,1756,888,517,0,1170666667,1803272686,217,0,2,549232958,3785820499,5011487044,2054104412,1092277213,6384937,2,6892501,492321.5,1722108553,6474751,2,6932364,3648612632,1470227517,6434259,10,0,0,0,0,488,648,2147780162,2863706882,0,517,7344444444,1268716887,160964254,0,0,0,1,0,0,0,0,1,7554285714,1170666667,2,0,0,0,0,0,0,15,1756,20,888,65535,366,8,32,454562,0,454562,454562,6384937,0,6384937,6384937,GeneralMalware
8001,52749,6,400729,1,1,0,0,0,0,0,0,0,0,0,0,0,4990904077,400729,0,400729,400729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2495452039,2495452039,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,56933,6,400953,1,1,0,0,0,0,0,0,0,0,0,0,0,4988115814,400953,0,400953,400953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2494057907,2494057907,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
33388,443,6,421622,12,9,3763,937,1338,0,3135833333,5110430436,591,0,1041111111,1903847712,1114742589,4980764761,21081.1,3929609262,172686,2,421622,3832927273,6523785371,227125,2,349700,43712.5,5999574498,172686,13,0,0,0,0,392,296,2846151292,2134613469,0,1338,2136363636,4045138817,1636314805,0,0,0,1,0,0,0,0,0,2238095238,3135833333,1041111111,0,0,0,0,0,0,12,3763,9,937,65535,404,7,32,0,0,0,0,0,0,0,0,benign
8001,47033,6,402960,1,1,0,0,0,0,0,0,0,0,0,0,0,4963271789,402960,0,402960,402960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2481635894,2481635894,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
38363,8001,6,403136,2,0,0,0,0,0,0,0,0,0,0,0,0,4961104937,403136,0,403136,403136,403136,403136,0,403136,403136,0,0,0,0,0,0,0,0,0,64,0,4961104937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
443,38748,6,4034,2,0,0,0,0,0,0,0,0,0,0,0,0,4957858205,4034,0,4034,4034,4034,4034,0,4034,4034,0,0,0,0,0,0,0,0,0,40,0,4957858205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
35634,443,6,446245,12,10,3825,937,1338,0,318.75,5128248195,591,0,4,181464444,1067126803,4930027227,212497619,4516958391,205085,2,446245,4056772727,7602271064,263376,2,380397,4226633333,6748036453,205085,10,0,0,0,0,392,328,268910576,2240921467,0,1338,2070434783,3994496758,1595600435,0,0,0,1,0,0,0,0,0,2164545455,318.75,4,0,0,0,0,0,0,12,3825,10,937,65535,404,7,32,0,0,0,0,0,0,0,0,benign
80,37648,6,4057,1,1,0,0,0,0,0,0,0,0,0,0,0,4929751048,4057,0,4057,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2464875524,2464875524,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
49251,443,6,406574,9,11,1908,5603,1265,0,212,429955521,1012,0,5093636364,4874887225,1847388175,4919153709,2139863158,3531088586,88186,2,318374,39796.75,4596547099,96500,2,321220,32122,5037607292,123306,14,0,0,0,0,296,360,2213619169,270553454,0,1265,3576666667,470498282,2213686333,0,0,0,1,0,0,0,0,1,16,212,5093636364,0,0,0,0,0,0,9,1908,11,5603,65535,109,3,32,0,0,0,0,0,0,0,0,benign
8001,46832,6,406591,1,1,0,0,0,0,0,0,0,0,0,0,0,4918948034,406591,0,406591,406591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2459474017,2459474017,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1403,0,32,0,0,0,0,0,0,0,0,adware
51052,443,6,448252,12,10,3775,938,1338,0,3145833333,5113394991,592,0,4,181768962,1051417506,4907953562,2134533333,4527313836,204688,2,448252,4075018182,7751228326,266750,2,383708,4263422222,6808032062,204688,10,0,0,0,0,392,328,2677065579,2230887983,0,1338,2049130435,3979087279,1583313557,0,0,0,1,0,0,0,0,0,2142272727,3145833333,4,0,0,0,0,0,0,12,3775,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
443,45389,6,4099,2,0,0,0,0,0,0,0,0,0,0,0,0,4879238839,4099,0,4099,4099,4099,4099,0,4099,4099,0,0,0,0,0,0,0,0,0,64,0,4879238839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
46655,5228,6,41200,1,1,97,0,97,97,97,0,0,0,0,0,2354368932,4854368932,41200,0,41200,41200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,2427184466,2427184466,0,97,6466666667,5600297611,3136333333,0,1,0,0,1,0,0,0,1,97,97,0,0,0,0,0,0,0,1,97,1,0,1386,349,0,32,0,0,0,0,0,0,0,0,benign
60609,80,6,4124,2,0,0,0,0,0,0,0,0,0,0,0,0,4849660524,4124,0,4124,4124,4124,4124,0,4124,4124,0,0,0,0,0,0,0,0,0,64,0,4849660524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,58327,6,415110,1,1,0,0,0,0,0,0,0,0,0,0,0,4818000048,415110,0,415110,415110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2409000024,2409000024,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,48882,6,417130,1,1,0,0,0,0,0,0,0,0,0,0,0,4794668329,417130,0,417130,417130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2397334164,2397334164,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,52372,6,422952,1,1,0,0,0,0,0,0,0,0,0,0,0,4728668974,422952,0,422952,422952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2364334487,2364334487,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1403,0,32,0,0,0,0,0,0,0,0,adware
8001,60600,6,423287,1,1,0,0,0,0,0,0,0,0,0,0,0,4724926586,423287,0,423287,423287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2362463293,2362463293,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
56436,443,6,5749251,14,13,965,4815,530,0,6892857143,1436306504,1338,0,3703846154,4935472856,1005348349,4696263913,2211250385,1067716052,5455423,1,5749251,4422500769,1523007108,5510625,1,277710,23142.5,2569382983,71011,103,0,0,0,0,456,424,2435099807,2261164106,0,1338,2064285714,3775169781,1425190688,0,0,0,1,0,0,0,0,0,2140740741,6892857143,3703846154,0,0,0,0,0,0,14,965,13,4815,65535,243,6,32,293826,0,293826,293826,5455423,0,5455423,5455423,GeneralMalware
34617,443,6,7665878,19,17,965,5460,530,0,5078947368,1259830584,1338,0,3211764706,4443096099,8381296963,4696135263,2190250857,1162982731,6900000,2,7665878,4258821111,1631271622,6956500,2,749542,46846375,6320422944,203035,12,0,0,0,0,640,552,2478515833,221761943,0,1338,1736486486,3387563215,1147558453,0,0,0,1,0,0,0,0,0,1784722222,5078947368,3211764706,0,0,0,0,0,0,19,965,17,5460,65535,243,6,32,765876,0,765876,765876,6900000,0,6900000,6900000,GeneralMalware
52482,53,17,42636,1,1,31,193,31,31,31,0,193,193,193,0,5253776152,4690871564,42636,0,42636,42636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2345435782,2345435782,31,193,85,9353074361,8748,0,0,0,0,0,0,0,0,1,5,31,193,0,0,0,0,0,0,1,31,1,193,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
37201,80,6,426383,2,0,0,0,0,0,0,0,0,0,0,0,0,4690618528,426383,0,426383,426383,426383,426383,0,426383,426383,0,0,0,0,0,0,0,0,0,40,0,4690618528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,benign
37994,80,6,2143750,6,4,594,191,494,0,99,1976006073,191,0,47.75,4,366180758,4664723032,2381944444,6435036002,1952254,3,2143750,428750,8528175992,1952254,3,104320,3477333333,5162102015,94334,2962,0,0,0,0,200,136,2798833819,1865889213,0,494,7136363636,1531328004,2344965455,0,0,0,1,0,0,0,0,0,3,99,47.75,0,0,0,0,0,0,6,594,4,191,65535,75,2,32,0,0,0,0,0,0,0,0,benign
30778,53,17,43071,1,1,37,303,37,37,37,0,303,303,303,0,789394256,4643495624,43071,0,43071,43071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2321747812,2321747812,37,303,1256666667,1535751716,2358533333,0,0,0,0,0,0,0,0,1,8,37,303,0,0,0,0,0,0,1,37,1,303,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
41988,8035,6,648379,2,1,12,12,12,0,6,8485281374,12,12,12,0,3701538761,4626923451,324189.5,6086280198,367226,281153,648379,648379,0,648379,648379,0,0,0,0,0,1,0,0,0,64,32,3084615634,1542307817,0,12,9,6,36,0,1,0,0,1,0,0,0,0,12,6,12,0,0,0,0,0,0,2,12,1,12,1360,2499,0,32,0,0,0,0,0,0,0,0,benign
8001,47632,6,433642,1,1,0,0,0,0,0,0,0,0,0,0,0,4612099382,433642,0,433642,433642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2306049691,2306049691,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
33435,8001,6,435917,1,1,0,0,0,0,0,0,0,0,0,0,0,4588029373,435917,0,435917,435917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2294014686,2294014686,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1386,61,0,32,0,0,0,0,0,0,0,0,adware
